CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 4340.582031 1713689080.2865
MEM 4341.871094 1713689080.3867
MEM 4343.160156 1713689080.4869
MEM 4344.707031 1713689080.5871
MEM 4345.996094 1713689080.6873
MEM 4346.769531 1713689080.7875
MEM 4348.058594 1713689080.8877
MEM 4349.347656 1713689080.9879
MEM 4350.894531 1713689081.0881
MEM 4352.441406 1713689081.1883
MEM 4353.214844 1713689081.2885
MEM 4354.503906 1713689081.3887
MEM 4355.792969 1713689081.4890
MEM 4357.339844 1713689081.5892
MEM 4358.628906 1713689081.6894
MEM 4359.402344 1713689081.7896
MEM 4360.691406 1713689081.8897
MEM 4361.980469 1713689081.9900
MEM 4363.527344 1713689082.0902
MEM 4364.816406 1713689082.1904
MEM 4365.847656 1713689082.2906
MEM 4366.878906 1713689082.3908
MEM 4368.425781 1713689082.4910
MEM 4369.714844 1713689082.5912
MEM 4371.261719 1713689082.6914
MEM 4372.035156 1713689082.7916
MEM 4373.324219 1713689082.8918
MEM 4374.613281 1713689082.9921
MEM 4375.902344 1713689083.0923
MEM 4377.449219 1713689083.1925
MEM 4378.480469 1713689083.2927
MEM 4379.511719 1713689083.3929
MEM 4380.800781 1713689083.4931
MEM 4382.347656 1713689083.5933
MEM 4383.636719 1713689083.6935
MEM 4384.667969 1713689083.7937
MEM 4385.699219 1713689083.8939
MEM 4386.988281 1713689083.9941
MEM 4388.535156 1713689084.0943
MEM 4389.824219 1713689084.1945
MEM 4391.113281 1713689084.2947
MEM 4392.660156 1713689084.3949
MEM 4393.949219 1713689084.4951
MEM 4395.496094 1713689084.5953
MEM 4396.269531 1713689084.6955
MEM 4397.558594 1713689084.7957
MEM 4398.847656 1713689084.8959
MEM 4400.136719 1713689084.9961
MEM 4401.425781 1713689085.0963
MEM 4402.457031 1713689085.1966
MEM 4403.746094 1713689085.2968
MEM 4405.035156 1713689085.3970
MEM 4406.324219 1713689085.4972
MEM 4407.613281 1713689085.5974
MEM 4408.644531 1713689085.6976
MEM 4409.675781 1713689085.7978
MEM 4410.964844 1713689085.8980
MEM 4412.511719 1713689085.9982
MEM 4413.800781 1713689086.0984
MEM 4414.832031 1713689086.1986
MEM 4415.863281 1713689086.2988
MEM 4417.152344 1713689086.3990
MEM 4418.699219 1713689086.4992
MEM 4419.988281 1713689086.5994
MEM 4421.277344 1713689086.6996
MEM 4422.050781 1713689086.7998
MEM 4423.597656 1713689086.9000
MEM 4424.886719 1713689087.0002
MEM 4426.175781 1713689087.1004
MEM 4427.464844 1713689087.2006
MEM 4428.753906 1713689087.3008
MEM 4429.785156 1713689087.4010
MEM 4431.074219 1713689087.5012
MEM 4432.363281 1713689087.6015
MEM 4433.652344 1713689087.7017
MEM 4435.199219 1713689087.8019
MEM 4435.972656 1713689087.9021
MEM 4437.261719 1713689088.0023
MEM 4438.550781 1713689088.1025
MEM 4440.097656 1713689088.2027
MEM 4441.386719 1713689088.3029
MEM 4442.160156 1713689088.4031
MEM 4443.449219 1713689088.5034
MEM 4444.738281 1713689088.6036
MEM 4446.285156 1713689088.7038
MEM 4447.574219 1713689088.8040
MEM 4448.605469 1713689088.9042
MEM 4449.636719 1713689089.0045
MEM 4451.183594 1713689089.1047
MEM 4452.472656 1713689089.2049
MEM 4453.761719 1713689089.3051
MEM 4454.792969 1713689089.4054
MEM 4455.824219 1713689089.5056
MEM 4457.371094 1713689089.6058
MEM 4458.660156 1713689089.7060
MEM 4459.949219 1713689089.8063
MEM 4461.496094 1713689089.9065
MEM 4462.785156 1713689090.0067
MEM 4464.074219 1713689090.1069
MEM 4464.847656 1713689090.2072
MEM 4466.136719 1713689090.3074
MEM 4467.683594 1713689090.4076
MEM 4468.972656 1713689090.5078
MEM 4470.261719 1713689090.6080
MEM 4471.292969 1713689090.7082
MEM 4472.324219 1713689090.8085
MEM 4473.613281 1713689090.9087
MEM 4475.160156 1713689091.0089
MEM 4476.449219 1713689091.1091
MEM 4477.480469 1713689091.2094
MEM 4478.511719 1713689091.3097
MEM 4479.800781 1713689091.4099
MEM 4481.347656 1713689091.5101
MEM 4482.636719 1713689091.6103
MEM 4483.667969 1713689091.7105
MEM 4484.699219 1713689091.8108
MEM 4485.988281 1713689091.9111
MEM 4487.535156 1713689092.0113
MEM 4488.824219 1713689092.1116
MEM 4490.113281 1713689092.2118
MEM 4490.886719 1713689092.3120
MEM 4492.433594 1713689092.4122
MEM 4493.722656 1713689092.5124
MEM 4495.011719 1713689092.6126
MEM 4496.300781 1713689092.7128
MEM 4497.847656 1713689092.8130
MEM 4498.621094 1713689092.9132
MEM 4499.910156 1713689093.0134
MEM 4501.199219 1713689093.1136
MEM 4502.488281 1713689093.2138
MEM 4504.035156 1713689093.3140
MEM 4505.066406 1713689093.4142
MEM 4506.097656 1713689093.5144
MEM 4507.386719 1713689093.6146
MEM 4508.933594 1713689093.7148
MEM 4510.222656 1713689093.8150
MEM 4511.253906 1713689093.9152
MEM 4512.285156 1713689094.0154
MEM 4513.574219 1713689094.1156
MEM 4514.863281 1713689094.2158
MEM 4516.410156 1713689094.3160
MEM 4517.441406 1713689094.4162
MEM 4518.472656 1713689094.5164
MEM 4519.761719 1713689094.6166
MEM 4521.050781 1713689094.7168
MEM 4522.597656 1713689094.8170
MEM 4523.886719 1713689094.9172
MEM 4524.660156 1713689095.0175
MEM 4525.949219 1713689095.1177
MEM 4527.238281 1713689095.2179
MEM 4529.042969 1713689095.3181
MEM 4530.074219 1713689095.4183
MEM 4531.363281 1713689095.5185
MEM 4532.652344 1713689095.6187
MEM 4533.941406 1713689095.7189
MEM 4535.230469 1713689095.8191
MEM 4536.519531 1713689095.9193
MEM 4537.292969 1713689096.0196
MEM 4538.582031 1713689096.1199
MEM 4540.128906 1713689096.2202
MEM 4541.417969 1713689096.3205
MEM 4542.707031 1713689096.4207
MEM 4543.738281 1713689096.5209
MEM 4544.769531 1713689096.6211
MEM 4546.058594 1713689096.7213
MEM 4547.605469 1713689096.8215
MEM 4548.894531 1713689096.9217
MEM 4549.925781 1713689097.0220
MEM 4550.957031 1713689097.1222
MEM 4552.246094 1713689097.2224
MEM 4553.792969 1713689097.3226
MEM 4555.082031 1713689097.4228
MEM 4556.113281 1713689097.5230
MEM 4557.144531 1713689097.6232
MEM 4558.433594 1713689097.7234
MEM 4560.238281 1713689097.8236
MEM 4561.269531 1713689097.9239
MEM 4562.816406 1713689098.0241
MEM 4564.105469 1713689098.1243
MEM 4565.652344 1713689098.2246
MEM 4566.941406 1713689098.3248
MEM 4567.972656 1713689098.4251
MEM 4569.519531 1713689098.5255
MEM 4571.066406 1713689098.6258
MEM 4572.355469 1713689098.7260
MEM 4573.902344 1713689098.8263
MEM 4574.933594 1713689098.9266
MEM 4576.222656 1713689099.0269
MEM 4577.769531 1713689099.1271
MEM 4579.058594 1713689099.2274
MEM 4580.605469 1713689099.3277
MEM 4581.894531 1713689099.4281
MEM 4583.183594 1713689099.5283
MEM 4583.957031 1713689099.6285
MEM 4585.246094 1713689099.7287
MEM 4586.535156 1713689099.8290
MEM 4587.824219 1713689099.9292
MEM 4589.371094 1713689100.0294
MEM 4590.144531 1713689100.1296
MEM 4591.433594 1713689100.2298
MEM 4592.722656 1713689100.3301
MEM 4594.011719 1713689100.4303
MEM 4595.558594 1713689100.5307
MEM 4596.589844 1713689100.6310
MEM 4597.621094 1713689100.7313
MEM 4598.910156 1713689100.8316
MEM 4600.199219 1713689100.9318
MEM 4601.488281 1713689101.0320
MEM 4602.777344 1713689101.1322
MEM 4603.808594 1713689101.2324
MEM 4605.097656 1713689101.3326
MEM 4606.386719 1713689101.4328
MEM 4607.675781 1713689101.5330
MEM 4609.222656 1713689101.6333
MEM 4610.511719 1713689101.7335
MEM 4611.800781 1713689101.8337
MEM 4613.347656 1713689101.9339
MEM 4614.894531 1713689102.0341
MEM 4615.925781 1713689102.1343
MEM 4616.957031 1713689102.2345
MEM 4618.503906 1713689102.3347
MEM 4619.792969 1713689102.4349
MEM 4621.339844 1713689102.5351
MEM 4622.628906 1713689102.6353
MEM 4623.660156 1713689102.7355
MEM 4624.949219 1713689102.8358
MEM 4626.496094 1713689102.9360
MEM 4628.042969 1713689103.0362
MEM 4629.332031 1713689103.1364
MEM 4630.878906 1713689103.2366
MEM 4632.425781 1713689103.3368
MEM 4633.972656 1713689103.4370
MEM 4634.746094 1713689103.5372
MEM 4636.035156 1713689103.6374
MEM 4637.582031 1713689103.7376
MEM 4639.128906 1713689103.8378
MEM 4640.675781 1713689103.9380
MEM 4641.707031 1713689104.0382
MEM 4642.738281 1713689104.1384
MEM 4644.285156 1713689104.2386
MEM 4645.832031 1713689104.3388
MEM 4647.378906 1713689104.4390
MEM 4648.410156 1713689104.5392
MEM 4649.699219 1713689104.6394
MEM 4650.988281 1713689104.7396
MEM 4652.535156 1713689104.8398
MEM 4653.824219 1713689104.9400
MEM 4655.113281 1713689105.0403
MEM 4656.144531 1713689105.1405
MEM 4657.433594 1713689105.2407
MEM 4658.722656 1713689105.3409
MEM 4660.269531 1713689105.4411
MEM 4661.558594 1713689105.5413
MEM 4662.589844 1713689105.6415
MEM 4663.878906 1713689105.7417
MEM 4665.683594 1713689105.8419
MEM 4666.972656 1713689105.9421
MEM 4668.003906 1713689106.0423
MEM 4669.292969 1713689106.1425
MEM 4670.582031 1713689106.2427
MEM 4671.871094 1713689106.3429
MEM 4673.417969 1713689106.4431
MEM 4674.449219 1713689106.5433
MEM 4675.480469 1713689106.6435
MEM 4677.027344 1713689106.7437
MEM 4678.832031 1713689106.8439
MEM 4680.378906 1713689106.9441
MEM 4681.152344 1713689107.0443
MEM 4682.441406 1713689107.1445
MEM 4683.988281 1713689107.2447
MEM 4685.535156 1713689107.3449
MEM 4687.082031 1713689107.4451
MEM 4688.113281 1713689107.5453
MEM 4689.144531 1713689107.6455
MEM 4690.691406 1713689107.7456
MEM 4692.238281 1713689107.8458
MEM 4693.785156 1713689107.9460
MEM 4694.816406 1713689108.0462
MEM 4696.621094 1713689108.1464
MEM 4697.910156 1713689108.2466
MEM 4699.457031 1713689108.3469
MEM 4700.230469 1713689108.4471
MEM 4701.519531 1713689108.5473
MEM 4702.808594 1713689108.6475
MEM 4704.355469 1713689108.7477
MEM 4705.902344 1713689108.8479
MEM 4706.675781 1713689108.9480
MEM 4707.964844 1713689109.0482
MEM 4709.769531 1713689109.1485
MEM 4711.316406 1713689109.2487
MEM 4712.605469 1713689109.3489
MEM 4713.636719 1713689109.4491
MEM 4714.925781 1713689109.5493
MEM 4716.214844 1713689109.6495
MEM 4717.761719 1713689109.7497
MEM 4719.050781 1713689109.8499
MEM 4720.082031 1713689109.9501
MEM 4721.371094 1713689110.0504
MEM 4722.917969 1713689110.1506
MEM 4724.464844 1713689110.2507
MEM 4725.753906 1713689110.3509
MEM 4727.042969 1713689110.4511
MEM 4728.332031 1713689110.5514
MEM 4729.878906 1713689110.6515
MEM 4731.167969 1713689110.7517
MEM 4732.199219 1713689110.8520
MEM 4733.230469 1713689110.9522
MEM 4734.777344 1713689111.0524
MEM 4736.066406 1713689111.1526
MEM 4737.613281 1713689111.2528
MEM 4738.644531 1713689111.3530
MEM 4739.675781 1713689111.4533
MEM 4741.222656 1713689111.5535
MEM 4742.511719 1713689111.6537
MEM 4744.058594 1713689111.7539
MEM 4745.089844 1713689111.8541
MEM 4746.121094 1713689111.9543
MEM 4747.667969 1713689112.0546
MEM 4748.957031 1713689112.1548
MEM 4750.246094 1713689112.2550
MEM 4751.277344 1713689112.3552
MEM 4752.308594 1713689112.4554
MEM 4753.855469 1713689112.5556
MEM 4755.402344 1713689112.6558
MEM 4756.691406 1713689112.7560
MEM 4757.722656 1713689112.8563
MEM 4759.011719 1713689112.9565
MEM 4760.300781 1713689113.0567
MEM 4761.847656 1713689113.1569
MEM 4763.136719 1713689113.2571
MEM 4763.910156 1713689113.3573
MEM 4765.199219 1713689113.4575
MEM 4766.488281 1713689113.5577
MEM 4768.035156 1713689113.6579
MEM 4769.066406 1713689113.7581
MEM 4770.097656 1713689113.8583
MEM 4771.644531 1713689113.9586
MEM 4772.933594 1713689114.0588
MEM 4774.480469 1713689114.1590
MEM 4775.253906 1713689114.2592
MEM 4776.542969 1713689114.3594
MEM 4777.832031 1713689114.4596
MEM 4779.378906 1713689114.5598
MEM 4780.667969 1713689114.6600
MEM 4781.441406 1713689114.7603
MEM 4782.730469 1713689114.8605
MEM 4784.277344 1713689114.9607
MEM 4785.824219 1713689115.0609
MEM 4786.855469 1713689115.1611
MEM 4787.886719 1713689115.2613
MEM 4789.433594 1713689115.3615
MEM 4790.722656 1713689115.4617
MEM 4792.269531 1713689115.5619
MEM 4793.042969 1713689115.6622
MEM 4794.332031 1713689115.7624
MEM 4795.621094 1713689115.8626
MEM 4796.910156 1713689115.9628
MEM 4798.714844 1713689116.0630
MEM 4799.488281 1713689116.1633
MEM 4800.519531 1713689116.2635
MEM 4802.066406 1713689116.3637
MEM 4803.355469 1713689116.4639
MEM 4804.386719 1713689116.5641
MEM 4805.417969 1713689116.6643
MEM 4806.964844 1713689116.7645
MEM 4808.253906 1713689116.8647
MEM 4809.542969 1713689116.9649
MEM 4810.574219 1713689117.0651
MEM 4811.605469 1713689117.1653
MEM 4813.152344 1713689117.2656
MEM 4814.441406 1713689117.3658
MEM 4815.988281 1713689117.4660
MEM 4817.277344 1713689117.5662
MEM 4818.308594 1713689117.6664
MEM 4819.339844 1713689117.7666
MEM 4820.886719 1713689117.8668
MEM 4822.175781 1713689117.9670
MEM 4823.722656 1713689118.0672
MEM 4824.496094 1713689118.1674
MEM 4825.785156 1713689118.2677
MEM 4827.074219 1713689118.3679
MEM 4828.363281 1713689118.4681
MEM 4829.652344 1713689118.5683
MEM 4830.683594 1713689118.6685
MEM 4831.972656 1713689118.7687
MEM 4833.261719 1713689118.8689
MEM 4834.808594 1713689118.9692
MEM 4835.582031 1713689119.0694
MEM 4836.871094 1713689119.1696
MEM 4838.160156 1713689119.2698
MEM 4839.449219 1713689119.3700
MEM 4840.738281 1713689119.4703
MEM 4841.511719 1713689119.5705
MEM 4843.058594 1713689119.6707
MEM 4844.347656 1713689119.7709
MEM 4845.894531 1713689119.8711
MEM 4846.667969 1713689119.9713
MEM 4847.699219 1713689120.0715
MEM 4848.988281 1713689120.1718
MEM 4850.535156 1713689120.2720
MEM 4851.308594 1713689120.3722
MEM 4852.597656 1713689120.4724
MEM 4853.886719 1713689120.5726
MEM 4855.175781 1713689120.6728
MEM 4856.722656 1713689120.7730
MEM 4857.496094 1713689120.8733
MEM 4858.785156 1713689120.9735
MEM 4860.074219 1713689121.0737
MEM 4861.363281 1713689121.1740
MEM 4862.394531 1713689121.2742
MEM 4863.425781 1713689121.3744
MEM 4864.972656 1713689121.4746
MEM 4866.261719 1713689121.5749
MEM 4867.550781 1713689121.6751
MEM 4868.324219 1713689121.7753
MEM 4869.613281 1713689121.8755
MEM 4871.160156 1713689121.9757
MEM 4872.449219 1713689122.0760
MEM 4873.480469 1713689122.1762
MEM 4874.511719 1713689122.2764
MEM 4875.800781 1713689122.3766
MEM 4877.347656 1713689122.4768
MEM 4878.636719 1713689122.5771
MEM 4879.410156 1713689122.6773
MEM 4880.699219 1713689122.7775
MEM 4882.246094 1713689122.8778
MEM 4883.535156 1713689122.9780
MEM 4884.566406 1713689123.0782
MEM 4885.597656 1713689123.1784
MEM 4886.886719 1713689123.2787
MEM 4888.433594 1713689123.3788
MEM 4889.722656 1713689123.4791
MEM 4890.496094 1713689123.5793
MEM 4891.785156 1713689123.6795
MEM 4893.074219 1713689123.7797
MEM 4894.363281 1713689123.8799
MEM 4895.394531 1713689123.9802
MEM 4896.425781 1713689124.0804
MEM 4897.714844 1713689124.1806
MEM 4899.003906 1713689124.2809
MEM 4900.550781 1713689124.3811
MEM 4901.324219 1713689124.4813
MEM 4902.355469 1713689124.5815
MEM 4903.644531 1713689124.6817
MEM 4905.191406 1713689124.7820
MEM 4905.964844 1713689124.8822
MEM 4906.996094 1713689124.9824
MEM 4908.285156 1713689125.0827
MEM 4909.832031 1713689125.1829
MEM 4911.121094 1713689125.2831
MEM 4911.894531 1713689125.3833
MEM 4913.183594 1713689125.4835
MEM 4914.472656 1713689125.5837
MEM 4915.761719 1713689125.6840
MEM 4917.050781 1713689125.7842
MEM 4917.824219 1713689125.8844
MEM 4919.113281 1713689125.9846
MEM 4920.402344 1713689126.0848
MEM 4921.949219 1713689126.1850
MEM 4922.980469 1713689126.2852
MEM 4924.011719 1713689126.3855
MEM 4925.300781 1713689126.4857
MEM 4926.589844 1713689126.5859
MEM 4927.878906 1713689126.6861
MEM 4928.910156 1713689126.7864
MEM 4930.199219 1713689126.8866
MEM 4931.488281 1713689126.9868
MEM 4932.777344 1713689127.0870
MEM 4934.066406 1713689127.1872
MEM 4935.097656 1713689127.2875
MEM 4936.128906 1713689127.3876
MEM 4937.675781 1713689127.4878
MEM 4938.964844 1713689127.5880
MEM 4939.996094 1713689127.6883
MEM 4941.027344 1713689127.7885
MEM 4942.316406 1713689127.8887
MEM 4943.605469 1713689127.9889
MEM 4944.894531 1713689128.0892
MEM 4945.667969 1713689128.1894
MEM 4946.957031 1713689128.2896
MEM 4948.246094 1713689128.3898
MEM 4949.535156 1713689128.4901
MEM 4950.566406 1713689128.5903
MEM 4951.597656 1713689128.6905
MEM 4952.886719 1713689128.7907
MEM 4954.175781 1713689128.8909
MEM 4955.722656 1713689128.9912
MEM 4956.496094 1713689129.0914
MEM 4957.785156 1713689129.1916
MEM 4959.074219 1713689129.2918
MEM 4960.363281 1713689129.3920
MEM 4961.652344 1713689129.4923
MEM 4962.425781 1713689129.5925
MEM 4963.714844 1713689129.6927
MEM 4965.003906 1713689129.7929
MEM 4966.292969 1713689129.8931
MEM 4967.582031 1713689129.9933
MEM 4969.128906 1713689130.0935
MEM 4970.417969 1713689130.1937
MEM 4971.191406 1713689130.2939
MEM 4972.480469 1713689130.3941
MEM 4973.769531 1713689130.4943
MEM 4975.058594 1713689130.5945
MEM 4976.089844 1713689130.6947
MEM 4977.121094 1713689130.7949
MEM 4978.410156 1713689130.8952
MEM 4979.699219 1713689130.9954
MEM 4981.246094 1713689131.0956
MEM 4981.761719 1713689131.1958
MEM 4983.050781 1713689131.2961
MEM 4984.339844 1713689131.3963
MEM 4985.886719 1713689131.4965
MEM 4986.660156 1713689131.5968
MEM 4987.691406 1713689131.6970
MEM 4988.980469 1713689131.7972
MEM 4990.527344 1713689131.8974
MEM 4991.816406 1713689131.9976
MEM 4992.589844 1713689132.0978
MEM 4993.621094 1713689132.1981
MEM 4995.167969 1713689132.2983
MEM 4996.457031 1713689132.3985
MEM 4997.488281 1713689132.4987
MEM 4998.519531 1713689132.5989
MEM 4999.808594 1713689132.6992
MEM 5001.097656 1713689132.7994
MEM 5002.386719 1713689132.8996
MEM 5003.417969 1713689132.9998
MEM 5004.449219 1713689133.1000
MEM 5005.738281 1713689133.2003
MEM 5007.027344 1713689133.3005
MEM 5008.574219 1713689133.4007
MEM 5009.863281 1713689133.5009
MEM 5011.152344 1713689133.6011
MEM 5012.441406 1713689133.7014
MEM 5013.472656 1713689133.8016
MEM 5014.503906 1713689133.9018
MEM 5015.792969 1713689134.0020
MEM 5017.082031 1713689134.1022
MEM 5018.371094 1713689134.2024
MEM 5019.402344 1713689134.3026
MEM 5020.433594 1713689134.4029
MEM 5021.722656 1713689134.5031
MEM 5023.011719 1713689134.6033
MEM 5024.558594 1713689134.7035
MEM 5025.332031 1713689134.8037
MEM 5026.363281 1713689134.9039
MEM 5027.652344 1713689135.0041
MEM 5029.199219 1713689135.1043
MEM 5030.230469 1713689135.2046
MEM 5031.261719 1713689135.3048
MEM 5032.550781 1713689135.4050
MEM 5033.839844 1713689135.5052
MEM 5035.128906 1713689135.6054
MEM 5036.160156 1713689135.7056
MEM 5037.191406 1713689135.8058
MEM 5038.480469 1713689135.9061
MEM 5039.769531 1713689136.0063
MEM 5041.058594 1713689136.1065
MEM 5042.089844 1713689136.2067
MEM 5043.121094 1713689136.3069
MEM 5044.410156 1713689136.4071
MEM 5045.957031 1713689136.5073
MEM 5047.246094 1713689136.6075
MEM 5048.019531 1713689136.7077
MEM 5049.566406 1713689136.8080
MEM 5050.855469 1713689136.9082
MEM 5052.144531 1713689137.0084
MEM 5053.175781 1713689137.1086
MEM 5054.207031 1713689137.2088
MEM 5055.496094 1713689137.3090
MEM 5056.785156 1713689137.4092
MEM 5058.074219 1713689137.5094
MEM 5058.847656 1713689137.6096
MEM 5060.136719 1713689137.7098
MEM 5061.425781 1713689137.8100
MEM 5062.972656 1713689137.9103
MEM 5064.003906 1713689138.0105
MEM 5064.777344 1713689138.1107
MEM 5066.066406 1713689138.2109
MEM 5067.355469 1713689138.3111
MEM 5068.902344 1713689138.4113
MEM 5069.417969 1713689138.5116
MEM 5070.707031 1713689138.6118
MEM 5071.996094 1713689138.7120
MEM 5073.285156 1713689138.8122
MEM 5074.058594 1713689138.9124
MEM 5075.347656 1713689139.0126
MEM 5076.636719 1713689139.1128
MEM 5077.925781 1713689139.2130
MEM 5078.441406 1713689139.3132
MEM 5079.730469 1713689139.4134
MEM 5081.019531 1713689139.5137
MEM 5082.050781 1713689139.6139
MEM 5083.082031 1713689139.7141
MEM 5084.113281 1713689139.8143
MEM 5085.402344 1713689139.9145
MEM 5086.433594 1713689140.0148
MEM 5087.464844 1713689140.1150
MEM 5088.753906 1713689140.2152
MEM 5090.042969 1713689140.3154
MEM 5090.816406 1713689140.4157
MEM 5092.105469 1713689140.5159
MEM 5093.394531 1713689140.6161
MEM 5094.941406 1713689140.7163
MEM 5095.714844 1713689140.8165
MEM 5097.003906 1713689140.9167
MEM 5098.292969 1713689141.0169
MEM 5099.324219 1713689141.1171
MEM 5100.355469 1713689141.2174
MEM 5101.902344 1713689141.3176
MEM 5103.191406 1713689141.4178
MEM 5104.480469 1713689141.5180
MEM 5105.769531 1713689141.6182
MEM 5107.058594 1713689141.7184
MEM 5108.347656 1713689141.8186
MEM 5109.636719 1713689141.9189
MEM 5110.410156 1713689142.0191
MEM 5111.699219 1713689142.1193
MEM 5112.988281 1713689142.2195
MEM 5114.277344 1713689142.3197
MEM 5115.308594 1713689142.4199
MEM 5116.339844 1713689142.5201
MEM 5117.628906 1713689142.6203
MEM 5118.917969 1713689142.7205
MEM 5120.207031 1713689142.8207
MEM 5120.980469 1713689142.9209
MEM 5122.269531 1713689143.0211
MEM 5123.558594 1713689143.1213
MEM 5124.847656 1713689143.2216
MEM 5125.878906 1713689143.3218
MEM 5126.910156 1713689143.4220
MEM 5128.199219 1713689143.5222
MEM 5129.488281 1713689143.6224
MEM 5130.777344 1713689143.7226
MEM 5131.550781 1713689143.8229
MEM 5132.839844 1713689143.9231
MEM 5134.128906 1713689144.0233
MEM 5135.160156 1713689144.1235
MEM 5135.933594 1713689144.2238
MEM 5137.222656 1713689144.3240
MEM 5138.511719 1713689144.4242
MEM 5139.542969 1713689144.5244
MEM 5140.574219 1713689144.6246
MEM 5141.605469 1713689144.7248
MEM 5143.152344 1713689144.8250
MEM 5144.441406 1713689144.9252
MEM 5145.472656 1713689145.0255
MEM 5146.503906 1713689145.1257
MEM 5147.535156 1713689145.2259
MEM 5148.824219 1713689145.3261
MEM 5149.855469 1713689145.4263
MEM 5150.886719 1713689145.5266
MEM 5152.175781 1713689145.6268
MEM 5153.464844 1713689145.7270
MEM 5154.238281 1713689145.8272
MEM 5155.269531 1713689145.9274
MEM 5156.558594 1713689146.0276
MEM 5158.105469 1713689146.1278
MEM 5158.621094 1713689146.2280
MEM 5159.910156 1713689146.3282
MEM 5161.199219 1713689146.4285
MEM 5162.230469 1713689146.5287
MEM 5163.261719 1713689146.6289
MEM 5164.550781 1713689146.7291
MEM 5165.839844 1713689146.8293
MEM 5166.871094 1713689146.9295
MEM 5167.644531 1713689147.0298
MEM 5168.933594 1713689147.1300
MEM 5170.480469 1713689147.2302
MEM 5171.253906 1713689147.3304
MEM 5172.285156 1713689147.4306
MEM 5173.574219 1713689147.5308
MEM 5175.121094 1713689147.6311
MEM 5175.894531 1713689147.7313
MEM 5177.183594 1713689147.8315
MEM 5178.472656 1713689147.9317
MEM 5179.761719 1713689148.0319
MEM 5180.792969 1713689148.1321
MEM 5182.082031 1713689148.2323
MEM 5183.371094 1713689148.3325
MEM 5184.660156 1713689148.4327
MEM 5185.949219 1713689148.5329
MEM 5187.238281 1713689148.6331
MEM 5188.527344 1713689148.7334
MEM 5190.074219 1713689148.8336
MEM 5190.847656 1713689148.9338
MEM 5191.878906 1713689149.0340
MEM 5334.707031 1713689149.1343
MEM 5593.292969 1713689149.2345
MEM 5832.542969 1713689149.3347
MEM 5832.542969 1713689149.4350
MEM 5832.542969 1713689149.5352
MEM 5643.304688 1713689149.6354
MEM 5513.742188 1713689149.7357
MEM 5515.031250 1713689149.8359
MEM 5516.320312 1713689149.9361
MEM 5517.867188 1713689150.0363
MEM 5518.640625 1713689150.1365
MEM 5519.929688 1713689150.2367
MEM 5521.734375 1713689150.3370
MEM 5523.023438 1713689150.4372
MEM 5523.796875 1713689150.5374
MEM 5525.085938 1713689150.6376
MEM 5526.375000 1713689150.7378
MEM 5527.921875 1713689150.8380
MEM 5528.953125 1713689150.9382
MEM 5529.984375 1713689151.0385
MEM 5531.273438 1713689151.1387
MEM 5532.562500 1713689151.2389
MEM 5534.109375 1713689151.3391
MEM 5534.882812 1713689151.4393
MEM 5536.429688 1713689151.5396
MEM 5537.718750 1713689151.6398
MEM 5539.265625 1713689151.7401
MEM 5540.039062 1713689151.8403
MEM 5541.328125 1713689151.9405
MEM 5542.617188 1713689152.0407
MEM 5544.164062 1713689152.1409
MEM 5545.195312 1713689152.2412
MEM 5546.226562 1713689152.3414
MEM 5547.515625 1713689152.4416
MEM 5548.804688 1713689152.5418
MEM 5550.351562 1713689152.6420
MEM 5551.125000 1713689152.7422
MEM 5552.414062 1713689152.8424
MEM 5553.703125 1713689152.9427
MEM 5555.250000 1713689153.0429
MEM 5556.023438 1713689153.1431
MEM 5558.085938 1713689153.2433
MEM 5559.117188 1713689153.3435
MEM 5560.148438 1713689153.4437
MEM 5561.437500 1713689153.5439
MEM 5562.726562 1713689153.6442
MEM 5564.273438 1713689153.7444
MEM 5565.304688 1713689153.8446
MEM 5566.335938 1713689153.9448
MEM 5567.625000 1713689154.0451
MEM 5568.914062 1713689154.1453
MEM 5570.460938 1713689154.2455
MEM 5571.234375 1713689154.3457
MEM 5572.523438 1713689154.4459
MEM 5574.070312 1713689154.5462
MEM 5575.359375 1713689154.6464
MEM 5576.390625 1713689154.7466
MEM 5577.421875 1713689154.8469
MEM 5578.968750 1713689154.9471
MEM 5580.257812 1713689155.0473
MEM 5581.546875 1713689155.1475
MEM 5582.578125 1713689155.2477
MEM 5583.867188 1713689155.3480
MEM 5585.156250 1713689155.4482
MEM 5586.703125 1713689155.5484
MEM 5587.476562 1713689155.6486
MEM 5588.765625 1713689155.7489
MEM 5590.054688 1713689155.8491
MEM 5591.601562 1713689155.9493
MEM 5592.632812 1713689156.0495
MEM 5594.179688 1713689156.1497
MEM 5595.726562 1713689156.2499
MEM 5596.757812 1713689156.3501
MEM 5597.789062 1713689156.4504
MEM 5599.078125 1713689156.5506
MEM 5600.367188 1713689156.6508
MEM 5601.656250 1713689156.7510
MEM 5602.687500 1713689156.8513
MEM 5603.718750 1713689156.9515
MEM 5605.265625 1713689157.0518
MEM 5606.554688 1713689157.1520
MEM 5607.585938 1713689157.2522
MEM 5608.875000 1713689157.3524
MEM 5610.164062 1713689157.4527
MEM 5611.710938 1713689157.5529
MEM 5612.742188 1713689157.6531
MEM 5613.773438 1713689157.7534
MEM 5615.062500 1713689157.8536
